Station MAC,First time seen,Last time seen,Power,# packets,BSSID,Probed ESSIDs
20:A2:E4:C2:48:CE,2016-02-27 08:04:56,2016-02-27 08:05:04,-1,10,90:C7:92:32:E7:60,
6C:40:08:4F:6E:9B,2016-02-27 08:04:58,2016-02-27 08:04:58,-1,17,14:CC:20:C7:CE:FE,
A4:B8:05:CE:47:9E,2016-02-27 08:04:58,2016-02-27 08:05:03,-1,71,F8:ED:A5:62:46:40,
C0:CE:CD:2B:0A:37,2016-02-27 08:04:59,2016-02-27 08:04:59,-1,1,90:C7:92:32:E7:60,
5C:AA:FD:6D:10:D1,2016-02-27 08:05:02,2016-02-27 08:05:02,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
DE:16:1F:BC:9D:D2,2016-02-27 06:21:28,2016-02-27 06:21:36,-54,11,00:25:00:FF:94:73,
6C:AD:F8:28:07:EA,2016-02-27 06:21:28,2016-02-27 06:21:36,-54,166,C0:3F:0E:09:75:A4,
6C:AD:F8:1B:99:41,2016-02-27 06:21:31,2016-02-27 06:21:31,-1,2,10:86:8C:44:07:8E,
84:78:8B:81:DC:C4,2016-02-27 06:21:35,2016-02-27 06:21:36,-50,3,40:8B:07:23:86:B5,
04:54:53:0B:D6:AD,2016-02-27 08:05:13,2016-02-27 08:05:13,-70,1,A2:E4:CB:56:21:6C,
D8:30:62:54:8A:0C,2016-02-27 08:05:11,2016-02-27 08:05:20,-56,2,90:EF:68:05:51:D9,
F0:4F:7C:9F:C8:0D,2016-02-27 08:05:15,2016-02-27 08:05:19,-58,52,AA:66:7F:C5:EC:B0,
90:18:7C:7A:FF:F7,2016-02-27 08:05:11,2016-02-27 08:05:11,-42,5,C0:3F:0E:09:75:A4,
6C:AD:F8:1B:99:41,2016-02-27 08:05:11,2016-02-27 08:05:11,-1,1,10:86:8C:44:07:8E,
20:A2:E4:C2:48:CE,2016-02-27 08:05:15,2016-02-27 08:05:19,-1,12,90:C7:92:32:E7:60,
64:20:0C:C8:CB:E6,2016-02-27 08:05:18,2016-02-27 08:05:18,-1,1,94:44:52:F7:42:E7,
1C:99:4C:2F:B8:6C,2016-02-27 08:05:18,2016-02-27 08:05:18,-58,8,C0:3F:0E:09:75:A4,
F0:4F:7C:9F:C8:0D,2016-02-27 08:05:29,2016-02-27 08:05:34,-58,53,AA:66:7F:C5:EC:B0,
D8:30:62:54:8A:0C,2016-02-27 08:05:27,2016-02-27 08:05:27,-56,1,90:EF:68:05:51:D9,
74:81:14:9E:F2:79,2016-02-27 08:05:26,2016-02-27 08:05:26,-44,1,14:CC:20:C7:CE:FE,
20:A2:E4:C2:48:CE,2016-02-27 08:05:26,2016-02-27 08:05:30,-1,24,90:C7:92:32:E7:60,
6C:40:08:4F:6E:9B,2016-02-27 08:05:29,2016-02-27 08:05:29,-1,3,14:CC:20:C7:CE:FE,
D0:25:98:5F:1F:77,2016-02-27 08:05:30,2016-02-27 08:05:30,-1,1,A0:A3:E2:21:6C:85,
00:20:00:84:16:F2,2016-02-27 08:05:33,2016-02-27 08:05:34,-68,2,(not associated),
5C:AA:FD:46:39:DB,2016-02-27 08:05:33,2016-02-27 08:05:33,-64,1,(not associated),Sonos_bwq4jpiMuDtv3PszJbsbHhXSPM
1C:99:4C:2F:B8:6C,2016-02-27 08:05:33,2016-02-27 08:05:33,-54,4,C0:3F:0E:09:75:A4,
9C:D2:1E:D4:6C:1F,2016-02-27 08:05:42,2016-02-27 08:05:42,-74,1,(not associated),
00:20:00:84:16:F2,2016-02-27 08:05:45,2016-02-27 08:05:45,-68,1,(not associated),
F0:4F:7C:9F:C8:0D,2016-02-27 08:05:44,2016-02-27 08:05:44,-58,3,AA:66:7F:C5:EC:B0,
D8:30:62:54:8A:0C,2016-02-27 08:05:41,2016-02-27 08:05:41,-56,1,90:EF:68:05:51:D9,
20:A2:E4:C2:48:CE,2016-02-27 08:05:41,2016-02-27 08:05:45,-1,6,90:C7:92:32:E7:60,
5C:B9:01:56:D6:73,2016-02-27 08:05:44,2016-02-27 08:05:44,-1,2,14:CC:20:C7:CE:FE,
00:20:00:84:16:F2,2016-02-27 08:05:59,2016-02-27 08:05:59,-64,1,(not associated),
00:0E:58:E9:24:B5,2016-02-27 08:05:59,2016-02-27 08:06:03,-62,2,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
F0:4F:7C:9F:C8:0D,2016-02-27 08:05:59,2016-02-27 08:06:04,-58,59,AA:66:7F:C5:EC:B0,
94:E9:6A:AF:AD:15,2016-02-27 08:05:56,2016-02-27 08:05:56,-48,1,(not associated),
90:18:7C:7A:FF:F7,2016-02-27 08:05:56,2016-02-27 08:05:56,-42,3,C0:3F:0E:09:75:A4,
20:A2:E4:C2:48:CE,2016-02-27 08:05:58,2016-02-27 08:06:02,-1,7,90:C7:92:32:E7:60,
5C:B9:01:56:D6:73,2016-02-27 08:05:59,2016-02-27 08:05:59,-1,1,14:CC:20:C7:CE:FE,
00:20:00:84:16:F2,2016-02-27 08:06:11,2016-02-27 08:06:11,-64,1,(not associated),
D8:30:62:54:8A:0C,2016-02-27 08:06:11,2016-02-27 08:06:11,-62,1,90:EF:68:05:51:D9,
90:18:7C:7A:FF:F7,2016-02-27 08:06:15,2016-02-27 08:06:15,-42,1,C0:3F:0E:09:75:A4,
5C:AA:FD:6D:10:D1,2016-02-27 08:06:14,2016-02-27 08:06:14,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
20:A2:E4:C2:48:CE,2016-02-27 08:06:11,2016-02-27 08:06:19,-1,34,90:C7:92:32:E7:60,
84:78:8B:81:DC:C4,2016-02-27 08:06:19,2016-02-27 08:06:19,-48,1,40:8B:07:23:86:B5,
40:B8:9A:5C:E1:03,2016-02-27 08:06:28,2016-02-27 08:06:28,-76,2,(not associated),
00:0E:58:E9:24:B5,2016-02-27 08:06:26,2016-02-27 08:06:26,-62,1,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
D8:30:62:54:8A:0C,2016-02-27 08:06:30,2016-02-27 08:06:35,-62,2,90:EF:68:05:51:D9,
FC:C2:DE:C7:D8:32,2016-02-27 08:06:30,2016-02-27 08:06:30,-60,1,90:EF:68:05:51:D9,
F0:4F:7C:9F:C8:0D,2016-02-27 08:06:29,2016-02-27 08:06:29,-56,5,AA:66:7F:C5:EC:B0,
5C:AA:FD:6D:10:D1,2016-02-27 08:06:29,2016-02-27 08:06:29,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
20:A2:E4:C2:48:CE,2016-02-27 08:06:26,2016-02-27 08:06:28,-1,6,90:C7:92:32:E7:60,
C0:CE:CD:2B:0A:37,2016-02-27 08:06:33,2016-02-27 08:06:33,-1,4,90:C7:92:32:E7:60,
6C:40:08:4F:6E:9B,2016-02-27 08:06:33,2016-02-27 08:06:33,-1,38,14:CC:20:C7:CE:FE,
5C:B9:01:56:D6:73,2016-02-27 08:06:33,2016-02-27 08:06:33,-1,1,14:CC:20:C7:CE:FE,
5C:AA:FD:6D:10:D0,2016-02-27 08:06:33,2016-02-27 08:06:33,-1,1,14:CC:20:C7:CE:FE,
90:18:7C:7A:FF:F7,2016-02-27 08:06:33,2016-02-27 08:06:34,-42,9,C0:3F:0E:09:75:A4,
64:20:0C:C8:CB:E6,2016-02-27 08:06:43,2016-02-27 08:06:43,-72,4,94:44:52:F7:42:E7,
00:0E:58:E9:24:B5,2016-02-27 08:06:44,2016-02-27 08:06:48,-60,2,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
00:20:00:84:16:F2,2016-02-27 08:06:44,2016-02-27 08:06:50,-70,3,(not associated),hnetwork-2-guest
D8:30:62:54:8A:0C,2016-02-27 08:06:41,2016-02-27 08:06:41,-56,2,90:EF:68:05:51:D9,
F0:4F:7C:9F:C8:0D,2016-02-27 08:06:44,2016-02-27 08:06:44,-56,7,AA:66:7F:C5:EC:B0,
90:18:7C:7A:FF:F7,2016-02-27 08:06:41,2016-02-27 08:06:41,-42,2,C0:3F:0E:09:75:A4,
5C:AA:FD:6D:10:D1,2016-02-27 08:06:44,2016-02-27 08:06:48,-40,2,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
6C:AD:F8:28:07:EA,2016-02-27 08:06:41,2016-02-27 08:06:41,-1,2,C0:3F:0E:09:75:A4,
20:A2:E4:C2:48:CE,2016-02-27 08:06:41,2016-02-27 08:06:45,-1,8,90:C7:92:32:E7:60,
90:68:C3:C1:2E:C1,2016-02-27 08:06:56,2016-02-27 08:06:56,-78,1,(not associated),
00:20:00:84:16:F2,2016-02-27 08:06:57,2016-02-27 08:07:03,-66,4,(not associated),hnetwork-2-guest
5C:AA:FD:46:39:DB,2016-02-27 08:07:00,2016-02-27 08:07:00,-64,1,(not associated),Sonos_bwq4jpiMuDtv3PszJbsbHhXSPM
00:0E:58:E9:24:B5,2016-02-27 08:06:56,2016-02-27 08:06:59,-60,2,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
F0:4F:7C:9F:C8:0D,2016-02-27 08:06:59,2016-02-27 08:07:05,-58,74,AA:66:7F:C5:EC:B0,
DE:16:1F:BC:9D:D2,2016-02-27 08:07:00,2016-02-27 08:07:00,-54,8,00:25:00:FF:94:73,
6C:AD:F8:28:07:EA,2016-02-27 08:06:56,2016-02-27 08:06:56,-48,3,(not associated),64oz
5C:AA:FD:6D:10:D1,2016-02-27 08:06:56,2016-02-27 08:07:03,-40,3,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
A4:B8:05:88:85:95,2016-02-27 08:07:04,2016-02-27 08:07:04,-66,10,94:44:52:F7:42:E7,
E8:AB:FA:50:2F:E4,2016-02-27 08:07:12,2016-02-27 08:07:12,-72,1,A2:E4:CB:56:21:6C,
6C:40:08:4F:6E:9B,2016-02-27 08:07:11,2016-02-27 08:07:14,-68,4,14:CC:20:C7:CE:FE,
64:20:0C:C8:CB:E6,2016-02-27 08:07:14,2016-02-27 08:07:14,-68,3,94:44:52:F7:42:E7,
5C:AA:FD:46:39:DB,2016-02-27 08:07:15,2016-02-27 08:07:15,-66,1,(not associated),Sonos_bwq4jpiMuDtv3PszJbsbHhXSPM
00:20:00:84:16:F2,2016-02-27 08:07:16,2016-02-27 08:07:16,-64,2,(not associated),
D8:30:62:54:8A:0C,2016-02-27 08:07:11,2016-02-27 08:07:11,-62,1,90:EF:68:05:51:D9,
F0:4F:7C:9F:C8:0D,2016-02-27 08:07:11,2016-02-27 08:07:21,-58,32,AA:66:7F:C5:EC:B0,
DE:16:1F:BC:9D:D2,2016-02-27 08:07:11,2016-02-27 08:07:18,-54,8,00:25:00:FF:94:73,
5C:AA:FD:6D:10:D1,2016-02-27 08:07:11,2016-02-27 08:07:18,-40,3,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
20:A2:E4:C2:48:CE,2016-02-27 08:07:19,2016-02-27 08:07:19,-1,6,90:C7:92:32:E7:60,
5C:AA:FD:46:39:DB,2016-02-27 08:07:27,2016-02-27 08:07:27,-66,1,(not associated),Sonos_bwq4jpiMuDtv3PszJbsbHhXSPM
00:20:00:84:16:F2,2016-02-27 08:07:29,2016-02-27 08:07:29,-66,1,(not associated),
40:B8:9A:5C:E1:03,2016-02-27 08:07:29,2016-02-27 08:07:29,-64,1,(not associated),
FC:C2:DE:C7:D8:32,2016-02-27 08:07:26,2016-02-27 08:07:26,-62,1,90:EF:68:05:51:D9,
3C:15:C2:D0:2F:2E,2016-02-27 08:07:30,2016-02-27 08:07:30,-62,2,(not associated),xfinitywifi
DE:16:1F:BC:9D:D2,2016-02-27 08:07:26,2016-02-27 08:07:26,-54,3,00:25:00:FF:94:73,
90:18:7C:7A:FF:F7,2016-02-27 08:07:30,2016-02-27 08:07:30,-42,1,C0:3F:0E:09:75:A4,
5C:AA:FD:6D:10:D1,2016-02-27 08:07:26,2016-02-27 08:07:26,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
20:A2:E4:C2:48:CE,2016-02-27 08:07:26,2016-02-27 08:07:30,-1,13,90:C7:92:32:E7:60,
5C:B9:01:56:D6:73,2016-02-27 08:07:33,2016-02-27 08:07:33,-1,3,14:CC:20:C7:CE:FE,
5C:AA:FD:6D:10:D0,2016-02-27 08:07:33,2016-02-27 08:07:33,-1,1,14:CC:20:C7:CE:FE,
A4:B8:05:88:85:95,2016-02-27 08:07:34,2016-02-27 08:07:34,-68,4,94:44:52:F7:42:E7,
F4:7B:5E:32:91:FE,2016-02-27 06:21:43,2016-02-27 06:21:52,-66,2,(not associated),Deeznuts
5C:AA:FD:46:39:DB,2016-02-27 06:21:43,2016-02-27 06:21:43,-64,1,(not associated),Sonos_bwq4jpiMuDtv3PszJbsbHhXSPM
00:20:00:84:16:F2,2016-02-27 06:21:43,2016-02-27 06:21:43,-64,2,(not associated),
00:0E:58:E9:24:B5,2016-02-27 06:21:47,2016-02-27 06:21:47,-62,1,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
84:78:8B:81:DC:C4,2016-02-27 06:21:47,2016-02-27 06:21:50,-58,12,40:8B:07:23:86:B5,
DE:16:1F:BC:9D:D2,2016-02-27 06:21:43,2016-02-27 06:21:51,-54,6,00:25:00:FF:94:73,
6C:AD:F8:28:07:EA,2016-02-27 06:21:47,2016-02-27 06:21:51,-58,79,C0:3F:0E:09:75:A4,
6C:AD:F8:1B:99:41,2016-02-27 06:21:47,2016-02-27 06:21:47,-1,2,10:86:8C:44:07:8E,
A4:B8:05:88:85:95,2016-02-27 08:07:41,2016-02-27 08:07:46,-68,5,94:44:52:F7:42:E7,
64:20:0C:C8:CB:E6,2016-02-27 08:07:45,2016-02-27 08:07:45,-68,1,94:44:52:F7:42:E7,
F0:4F:7C:9F:C8:0D,2016-02-27 08:07:44,2016-02-27 08:07:44,-56,7,AA:66:7F:C5:EC:B0,
5C:AA:FD:6D:10:D1,2016-02-27 08:07:41,2016-02-27 08:07:44,-38,2,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
5C:B9:01:56:D6:73,2016-02-27 08:07:44,2016-02-27 08:07:44,-1,3,14:CC:20:C7:CE:FE,
6C:AD:F8:1B:99:41,2016-02-27 08:07:47,2016-02-27 08:07:47,-1,2,10:86:8C:44:07:8E,
84:78:8B:81:DC:C4,2016-02-27 08:07:48,2016-02-27 08:07:48,-50,1,40:8B:07:23:86:B5,
00:20:00:84:16:F2,2016-02-27 08:07:49,2016-02-27 08:07:49,-70,3,(not associated),hnetwork-2-guest
64:20:0C:C8:CB:E6,2016-02-27 08:07:56,2016-02-27 08:07:56,-70,1,94:44:52:F7:42:E7,
9C:04:EB:AC:78:39,2016-02-27 08:08:00,2016-02-27 08:08:03,-72,3,(not associated),CarBear
B0:34:95:48:38:54,2016-02-27 08:07:59,2016-02-27 08:07:59,-68,1,(not associated),
5C:AA:FD:46:39:DB,2016-02-27 08:07:57,2016-02-27 08:07:57,-64,1,(not associated),Sonos_bwq4jpiMuDtv3PszJbsbHhXSPM
6C:AD:F8:1B:99:41,2016-02-27 08:07:59,2016-02-27 08:07:59,-62,1,10:86:8C:44:07:8E,
90:18:7C:7A:FF:F7,2016-02-27 08:08:00,2016-02-27 08:08:00,-44,6,C0:3F:0E:09:75:A4,
5C:AA:FD:6D:10:D1,2016-02-27 08:07:56,2016-02-27 08:07:56,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
20:A2:E4:C2:48:CE,2016-02-27 08:07:56,2016-02-27 08:07:56,-1,3,90:C7:92:32:E7:60,
6C:AD:F8:28:07:EA,2016-02-27 08:08:00,2016-02-27 08:08:00,-1,2,C0:3F:0E:09:75:A4,
00:0E:58:E9:24:B5,2016-02-27 08:08:04,2016-02-27 08:08:04,-62,1,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
00:20:00:84:16:F2,2016-02-27 08:08:15,2016-02-27 08:08:15,-72,3,(not associated),hnetwork-2-guest
64:20:0C:C8:CB:E6,2016-02-27 08:08:15,2016-02-27 08:08:15,-68,5,94:44:52:F7:42:E7,
D8:30:62:54:8A:0C,2016-02-27 08:08:11,2016-02-27 08:08:11,-56,1,90:EF:68:05:51:D9,
90:18:7C:7A:FF:F7,2016-02-27 08:08:15,2016-02-27 08:08:15,-44,4,C0:3F:0E:09:75:A4,
00:0E:58:E9:24:B5,2016-02-27 08:08:17,2016-02-27 08:08:17,-60,1,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
A4:B8:05:88:85:95,2016-02-27 08:08:18,2016-02-27 08:08:18,-64,1,94:44:52:F7:42:E7,
84:78:8B:81:DC:C4,2016-02-27 08:08:18,2016-02-27 08:08:18,-46,4,40:8B:07:23:86:B5,
F0:4F:7C:9F:C8:0D,2016-02-27 08:08:20,2016-02-27 08:08:20,-58,19,AA:66:7F:C5:EC:B0,
40:B8:9A:5C:E1:03,2016-02-27 08:08:30,2016-02-27 08:08:30,-76,1,E8:37:7A:42:F9:E1,
5C:AA:FD:46:39:DB,2016-02-27 08:08:30,2016-02-27 08:08:30,-64,1,(not associated),Sonos_bwq4jpiMuDtv3PszJbsbHhXSPM
F0:4F:7C:9F:C8:0D,2016-02-27 08:08:26,2016-02-27 08:08:35,-58,74,AA:66:7F:C5:EC:B0,
5C:AA:FD:6D:10:D1,2016-02-27 08:08:26,2016-02-27 08:08:26,-38,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
A4:B8:05:CE:47:9E,2016-02-27 08:08:30,2016-02-27 08:08:30,-1,2,F8:ED:A5:62:46:40,
D8:D3:85:F4:2B:94,2016-02-27 08:08:45,2016-02-27 08:08:49,-76,2,0E:F1:76:88:B4:43,
00:20:00:84:16:F2,2016-02-27 08:08:41,2016-02-27 08:08:41,-60,3,(not associated),hnetwork-2-guest
D8:30:62:54:8A:0C,2016-02-27 08:08:42,2016-02-27 08:08:42,-60,1,90:EF:68:05:51:D9,
6C:40:08:4F:6E:9B,2016-02-27 08:08:41,2016-02-27 08:08:41,-1,1,14:CC:20:C7:CE:FE,
5C:B9:01:56:D6:73,2016-02-27 08:08:44,2016-02-27 08:08:44,-1,1,14:CC:20:C7:CE:FE,
A4:B8:05:CE:47:9E,2016-02-27 08:09:00,2016-02-27 08:09:00,-74,2,F8:ED:A5:62:46:40,
F0:4F:7C:9F:C8:0D,2016-02-27 08:08:59,2016-02-27 08:09:05,-58,39,AA:66:7F:C5:EC:B0,
6C:AD:F8:28:07:EA,2016-02-27 08:08:56,2016-02-27 08:09:01,-52,4,C0:3F:0E:09:75:A4,64oz
90:18:7C:7A:FF:F7,2016-02-27 08:08:56,2016-02-27 08:08:56,-48,3,C0:3F:0E:09:75:A4,
68:A8:6D:18:D7:24,2016-02-27 08:09:00,2016-02-27 08:09:00,-1,2,F8:ED:A5:62:46:40,
E8:AB:FA:50:2F:E4,2016-02-27 08:09:11,2016-02-27 08:09:11,-72,1,A2:E4:CB:56:21:6C,
6C:AD:F8:5F:EF:9D,2016-02-27 08:09:16,2016-02-27 08:09:16,-64,1,E8:3E:FC:9F:45:10,
D8:30:62:54:8A:0C,2016-02-27 08:09:12,2016-02-27 08:09:12,-60,1,90:EF:68:05:51:D9,
A4:B8:05:88:85:95,2016-02-27 08:09:17,2016-02-27 08:09:17,-66,2,94:44:52:F7:42:E7,
6C:40:08:4F:6E:9B,2016-02-27 08:09:19,2016-02-27 08:09:19,-64,1,14:CC:20:C7:CE:FE,
00:0E:58:E9:24:B5,2016-02-27 08:09:26,2016-02-27 08:09:34,-62,2,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
FC:C2:DE:C7:D8:32,2016-02-27 08:09:31,2016-02-27 08:09:31,-44,1,90:EF:68:05:51:D9,
6C:AD:F8:28:07:EA,2016-02-27 08:09:26,2016-02-27 08:09:26,-1,1,C0:3F:0E:09:75:A4,
1C:99:4C:2F:B8:6C,2016-02-27 08:09:26,2016-02-27 08:09:26,-1,1,C0:3F:0E:09:75:A4,
5C:AA:FD:6D:10:D0,2016-02-27 08:09:29,2016-02-27 08:09:30,-1,2,14:CC:20:C7:CE:FE,
5C:B9:01:56:D6:73,2016-02-27 08:09:30,2016-02-27 08:09:30,-1,1,14:CC:20:C7:CE:FE,
68:A8:6D:18:D7:24,2016-02-27 08:09:30,2016-02-27 08:09:30,-1,1,F8:ED:A5:62:46:40,
A4:B8:05:88:85:95,2016-02-27 08:09:41,2016-02-27 08:09:41,-62,1,94:44:52:F7:42:E7,
F0:4F:7C:9F:C8:0D,2016-02-27 08:09:44,2016-02-27 08:09:50,-56,40,AA:66:7F:C5:EC:B0,
1C:99:4C:2F:B8:6C,2016-02-27 08:09:41,2016-02-27 08:09:41,-46,1,C0:3F:0E:09:75:A4,
6C:40:08:4F:6E:9B,2016-02-27 08:09:45,2016-02-27 08:09:45,-1,23,14:CC:20:C7:CE:FE,
68:A8:6D:18:D7:24,2016-02-27 08:09:45,2016-02-27 08:09:45,-1,1,F8:ED:A5:62:46:40,
34:4D:F7:1C:28:C4,2016-02-27 08:09:46,2016-02-27 08:09:46,-1,1,8E:04:FF:ED:A9:41,
6C:AD:F8:1B:99:41,2016-02-27 08:09:48,2016-02-27 08:09:48,-1,15,10:86:8C:44:07:8E,
D8:30:62:54:8A:0C,2016-02-27 08:10:01,2016-02-27 08:10:05,-60,2,90:EF:68:05:51:D9,
CC:6D:A0:C5:B1:ED,2016-02-27 08:09:56,2016-02-27 08:09:56,-1,1,90:C7:92:1E:D3:30,
90:B6:86:4C:F9:DD,2016-02-27 06:22:02,2016-02-27 06:22:02,-68,1,EC:1A:59:3B:91:66,
5C:AA:FD:46:39:DB,2016-02-27 06:21:58,2016-02-27 06:21:58,-64,1,(not associated),Sonos_bwq4jpiMuDtv3PszJbsbHhXSPM
00:20:00:84:16:F2,2016-02-27 06:21:58,2016-02-27 06:21:58,-62,1,(not associated),
00:0E:58:E9:24:B5,2016-02-27 06:22:02,2016-02-27 06:22:02,-62,1,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
6C:AD:F8:28:07:EA,2016-02-27 06:21:58,2016-02-27 06:22:06,-56,146,C0:3F:0E:09:75:A4,
DE:16:1F:BC:9D:D2,2016-02-27 06:21:58,2016-02-27 06:22:07,-52,8,00:25:00:FF:94:73,
1C:99:4C:2F:B8:6C,2016-02-27 06:22:02,2016-02-27 06:22:02,-54,3,C0:3F:0E:09:75:A4,
04:15:52:E7:A7:5B,2016-02-27 06:22:02,2016-02-27 06:22:03,-54,3,A0:A3:E2:21:6C:85,
84:78:8B:81:DC:C4,2016-02-27 06:21:58,2016-02-27 06:22:06,-48,322,40:8B:07:23:86:B5,
6C:AD:F8:1B:99:41,2016-02-27 06:22:13,2016-02-27 06:22:17,-58,117,10:86:8C:44:07:8E,
84:78:8B:81:DC:C4,2016-02-27 06:22:13,2016-02-27 06:22:21,-50,188,40:8B:07:23:86:B5,
DE:16:1F:BC:9D:D2,2016-02-27 06:22:13,2016-02-27 06:22:22,-56,5,00:25:00:FF:94:73,
6C:AD:F8:28:07:EA,2016-02-27 06:22:17,2016-02-27 06:22:21,-56,137,C0:3F:0E:09:75:A4,
20:A2:E4:C2:48:CE,2016-02-27 06:22:17,2016-02-27 06:22:17,-1,2,90:C7:92:32:E7:60,
6C:AD:F8:5F:EF:9D,2016-02-27 06:22:28,2016-02-27 06:22:28,-64,2,E8:3E:FC:9F:45:10,
6C:AD:F8:1B:99:41,2016-02-27 06:22:28,2016-02-27 06:22:36,-56,261,10:86:8C:44:07:8E,
DE:16:1F:BC:9D:D2,2016-02-27 06:22:28,2016-02-27 06:22:37,-56,6,00:25:00:FF:94:73,
84:78:8B:81:DC:C4,2016-02-27 06:22:28,2016-02-27 06:22:31,-50,16,40:8B:07:23:86:B5,
90:18:7C:7A:FF:F7,2016-02-27 06:22:30,2016-02-27 06:22:30,-50,1,C0:3F:0E:09:75:A4,
6C:AD:F8:28:07:EA,2016-02-27 06:22:30,2016-02-27 06:22:36,-54,11,C0:3F:0E:09:75:A4,
68:A8:6D:18:D7:24,2016-02-27 06:22:34,2016-02-27 06:22:34,-1,2,F8:ED:A5:62:46:40,
9C:D2:1E:D4:6C:1F,2016-02-27 06:22:43,2016-02-27 06:22:43,-74,1,(not associated),
34:4D:F7:1C:28:C4,2016-02-27 06:22:48,2016-02-27 06:22:48,-62,1,(not associated),
6C:AD:F8:1B:99:41,2016-02-27 06:22:43,2016-02-27 06:22:51,-58,129,10:86:8C:44:07:8E,
DE:16:1F:BC:9D:D2,2016-02-27 06:22:43,2016-02-27 06:22:52,-56,9,00:25:00:FF:94:73,
6C:AD:F8:28:07:EA,2016-02-27 06:22:47,2016-02-27 06:22:51,-52,66,C0:3F:0E:09:75:A4,
F0:4F:7C:9F:C8:0D,2016-02-27 06:22:43,2016-02-27 06:22:43,-1,5,AA:66:7F:C5:EC:B0,
FC:FC:48:06:CD:E4,2016-02-27 06:22:47,2016-02-27 06:22:47,-1,1,40:8B:07:23:86:B5,
6C:AD:F8:5F:EF:9D,2016-02-27 06:22:50,2016-02-27 06:22:50,-64,2,E8:3E:FC:9F:45:10,
00:20:00:84:16:F2,2016-02-27 06:22:51,2016-02-27 06:22:51,-66,1,(not associated),
04:15:52:E7:A7:5B,2016-02-27 06:22:52,2016-02-27 06:22:52,-54,2,A0:A3:E2:21:6C:85,
F4:7B:5E:32:91:FE,2016-02-27 06:23:02,2016-02-27 06:23:02,-64,1,(not associated),Deeznuts
00:0E:58:E9:24:B5,2016-02-27 06:23:02,2016-02-27 06:23:02,-62,1,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
F0:4F:7C:9F:C8:0D,2016-02-27 06:22:59,2016-02-27 06:23:05,-58,4,AA:66:7F:C5:EC:B0,
6C:AD:F8:28:07:EA,2016-02-27 06:22:58,2016-02-27 06:23:06,-56,19,C0:3F:0E:09:75:A4,
DE:16:1F:BC:9D:D2,2016-02-27 06:22:58,2016-02-27 06:23:07,-56,9,00:25:00:FF:94:73,
6C:AD:F8:1B:99:41,2016-02-27 06:23:02,2016-02-27 06:23:06,-58,164,10:86:8C:44:07:8E,
1C:99:4C:2F:B8:6C,2016-02-27 06:23:04,2016-02-27 06:23:04,-56,1,C0:3F:0E:09:75:A4,
5C:AA:FD:46:39:DB,2016-02-27 06:23:05,2016-02-27 06:23:05,-62,1,(not associated),Sonos_bwq4jpiMuDtv3PszJbsbHhXSPM
5C:B9:01:56:D6:73,2016-02-27 06:23:05,2016-02-27 06:23:05,-1,2,14:CC:20:C7:CE:FE,
DE:16:1F:BC:9D:D2,2016-02-27 06:23:13,2016-02-27 06:23:22,-56,6,00:25:00:FF:94:73,
90:18:7C:7A:FF:F7,2016-02-27 06:23:13,2016-02-27 06:23:13,-56,1,C0:3F:0E:09:75:A4,
6C:AD:F8:28:07:EA,2016-02-27 06:23:13,2016-02-27 06:23:21,-56,63,C0:3F:0E:09:75:A4,
04:15:52:E7:A7:5B,2016-02-27 06:23:16,2016-02-27 06:23:16,-1,12,A0:A3:E2:21:6C:85,
5C:AA:FD:46:39:DB,2016-02-27 06:23:20,2016-02-27 06:23:20,-62,1,(not associated),Sonos_bwq4jpiMuDtv3PszJbsbHhXSPM
5C:AA:FD:6D:10:D1,2016-02-27 06:23:21,2016-02-27 06:23:21,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
6C:AD:F8:1B:99:41,2016-02-27 06:23:28,2016-02-27 06:23:36,-56,155,10:86:8C:44:07:8E,
DE:16:1F:BC:9D:D2,2016-02-27 06:23:28,2016-02-27 06:23:37,-54,7,00:25:00:FF:94:73,
